entrez_gene_id,reaction_id,rname,lmp_id,gene_name,species_long,gene_symbol
329777,R-MMU-162836,uPAR precursor + acyl-GPI -> uPAR-acyl-GPI + uPAR propeptide,LMP002763,"phosphatidylinositol glycan anchor biosynthesis, class K",Mus musculus,Pigk
329910,R-MMU-5690043,"Cytosolic ACOTs hydrolyse MCFA-CoA, LCFA-CoA",LMP002328,acyl-CoA thioesterase 11,Mus musculus,Acot11
330450,R-MMU-390438,FAR2 reduces PalmCoA to HXOL,LMP001003,fatty acyl CoA reductase 2,Mus musculus,Far2
331374,R-MMU-426240,DAG kinase produces phosphatidic acid from DAG,LMP002812,diacylglycerol kinase kappa,Mus musculus,Dgkk
338521,R-MMU-5693761,FA2H hydroxylates CERA,LMP006567,fatty acid 2-hydroxylase,Mus musculus,Fa2h
353371,R-MMU-74177,"OXCT dimers transfer CoA from SUCC-CoA to ACA, forming ACA-CoA",LMP003113,3-oxoacid CoA transferase 2B,Mus musculus,Oxct2b
381925,R-MMU-2029468,Conversion of PA into DAG by PAP-1,LMP006461,phosphatidic acid phosphatase type 2 domain containing 1A,Mus musculus,Ppapdc1a
394434,R-MMU-174916,Formation of N-glucuronides,LMP004241,"UDP glucuronosyltransferase 1 family, polypeptide A9",Mus musculus,Ugt1a9
394434,R-MMU-174931,UGTs transfer GlcA from UDP-GlcA to O-centre substrates,LMP004241,"UDP glucuronosyltransferase 1 family, polypeptide A9",Mus musculus,Ugt1a9
394434,R-MMU-8941701,UGT1A10 transfers GlcA from UDP-GlcA to GCTN,LMP004241,"UDP glucuronosyltransferase 1 family, polypeptide A9",Mus musculus,Ugt1a9
394436,R-MMU-174931,UGTs transfer GlcA from UDP-GlcA to O-centre substrates,LMP003717,"UDP glucuronosyltransferase 1 family, polypeptide A1",Mus musculus,Ugt1a1
394436,R-MMU-9632038,UGT1A1 tetramer transfers GlcA from UDP-GlcA to BMG to form BDG,LMP003717,"UDP glucuronosyltransferase 1 family, polypeptide A1",Mus musculus,Ugt1a1
394436,R-MMU-9632039,UGT1A1 transfers GlcA from UDP-GlcA to BIL to form BMG,LMP003717,"UDP glucuronosyltransferase 1 family, polypeptide A1",Mus musculus,Ugt1a1
433256,R-MMU-201035,"ACSL1,3,5,6 ligate CoA to PALM to form PALM-CoA",LMP000915,acyl-CoA synthetase long-chain family member 5,Mus musculus,Acsl5
433323,R-MMU-428664,sphinganine 1-phosphate + H2O => sphinganine + orthophosphate,LMP005582,sphingosine-1-phosphate phosphotase 2,Mus musculus,Sgpp2
433323,R-MMU-428701,sphingosine 1-phosphate + H2O => sphingosine + orthophosphate [cytosolic - SGPP],LMP005582,sphingosine-1-phosphate phosphotase 2,Mus musculus,Sgpp2
50500,R-MMU-8874705,TTPA transports alpha-TOH from lysosomal membrane to plasma membrane,LMP000911,tocopherol (alpha) transfer protein,Mus musculus,Ttpa
50500,R-MMU-8874718,TTPA binds alpha-TOH,LMP000911,tocopherol (alpha) transfer protein,Mus musculus,Ttpa
50767,R-MMU-6814254,PNPLA6 hydrolyzes LysoPtdCho,LMP006595,patatin-like phospholipase domain containing 6,Mus musculus,Pnpla6
50784,R-MMU-428696,sphingosine 1-phosphate + H2O => sphingosine + orthophosphate [cytosolic - PPAP],LMP001771,phosphatidic acid phosphatase type 2C,Mus musculus,Ppap2c
50790,R-MMU-434382,"ACSL3,4 ligates coenzyme A (CoA-SH) to palmitate yielding palmitoyl-coenzyme A in the pancreatic beta cell",LMP002495,acyl-CoA synthetase long-chain family member 4,Mus musculus,Acsl4
50790,R-MMU-548843,"ACSL3,4 ligate CoA to AA to form AA-CoA",LMP002495,acyl-CoA synthetase long-chain family member 4,Mus musculus,Acsl4
50877,R-MMU-1605768,Neu5Ac is cleaved from GM3 by NEU3 to form globoside (plasma membrane),LMP000902,neuraminidase 3,Mus musculus,Neu3
50877,R-MMU-4084994,NEU3 hydrolyzes Neu5Ac from glycoconjugates,LMP000902,neuraminidase 3,Mus musculus,Neu3
50935,R-MMU-4084980,"ST6GALNAC1-6 transfer Neu5Ac to terminal GalNAc (alpha-2,6 link)",LMP006608,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",Mus musculus,St6galnac6
50935,R-MMU-9603991,ST6GALNAC6 transfers Neu5Ac to Type 1 MSGG to form Type 1 DSGG,LMP006608,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",Mus musculus,St6galnac6
51798,R-MMU-9033235,"Cargo of PEX5S,L translocates from the cytosol to the peroxisomal matrix",LMP002895,"enoyl coenzyme A hydratase 1, peroxisomal",Mus musculus,Ech1
51798,R-MMU-9033236,"PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)",LMP002895,"enoyl coenzyme A hydratase 1, peroxisomal",Mus musculus,Ech1
52123,R-MMU-1482548,1-acyl LPA is acylated to PA by AGPAT5 (OM),LMP000576,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)",Mus musculus,Agpat5
52123,R-MMU-75885,1-acyl LPA is acylated to PA by AGPAT (LPAAT),LMP000576,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)",Mus musculus,Agpat5
52538,R-MMU-8874745,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,LMP000995,acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase),Mus musculus,Acaa2
52639,R-MMU-5676229,WIPIs bind PI3P,LMP003037,"WD repeat domain, phosphoinositide interacting 1",Mus musculus,Wipi1
52858,R-MMU-1482976,CDP-DAG is converted to PI by CDIPT,LMP002121,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase),Mus musculus,Cdipt
53328,R-MMU-6799350,Exocytosis of specific granule membrane proteins,LMP002808,progesterone receptor membrane component 1,Mus musculus,Pgrmc1
53357,R-MMU-1482856,PC is hydrolyzed to 1-acyl LPC by PLA2[5],LMP000877,"phospholipase A2, group VI",Mus musculus,Pla2g6
53357,R-MMU-1482884,PE is hydrolyzed to 1-acyl LPE by PLA2[2],LMP000877,"phospholipase A2, group VI",Mus musculus,Pla2g6
53357,R-MMU-2029475,Production of AA by iPLA2 upon FCGR activation,LMP000877,"phospholipase A2, group VI",Mus musculus,Pla2g6
53357,R-MMU-8848484,PLA2s hydrolyze phospholipids at the Golgi membrane,LMP000877,"phospholipase A2, group VI",Mus musculus,Pla2g6
53418,R-MMU-2025723,B4GALTs transfer Gal to the N-glycan precursor,LMP005241,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",Mus musculus,B4galt2
53418,R-MMU-2046265,B4GALTs transfer Gal to the keratan chain,LMP005241,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",Mus musculus,B4galt2
53418,R-MMU-2046298,B4GALTs transfer Gal to a branch of keratan,LMP005241,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",Mus musculus,B4galt2
53418,R-MMU-975919,Addition of galactose by beta 4-galactosyltransferases,LMP005241,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",Mus musculus,B4galt2
53625,R-MMU-2025724,"B3GNT1,2,3,4,7 add GlcNAc to form Keratan-PG",LMP004186,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",Mus musculus,B3gnt2
53625,R-MMU-914010,Addition of GlcNAc to the Tn antigen forms a Core 3 glycoprotein,LMP004186,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",Mus musculus,B3gnt2
53973,R-MMU-156526,"CYP1A2,3A4,3A5,2A13 oxidise AFB1 to AFXBO",LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
53973,R-MMU-211882,CYP3A7 can 6beta-hydroxylate testosterone,LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
53973,R-MMU-211948,CYP3A4 can N-demethylate loperamide,LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
53973,R-MMU-211959,CYP3A43 6b-hydroxylates TEST,LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
53973,R-MMU-213175,"CYP3A4,5 oxidise AFB1 to AFXBO",LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
53973,R-MMU-5423664,"CYP3A4,5 hydroxylates AFB1 to AFQ1",LMP000724,"cytochrome P450, family 3, subfamily a, polypeptide 41A",Mus musculus,Cyp3a41a
54135,R-MMU-8933256,Lsr trimer binds LDL,LMP005150,lipolysis stimulated lipoprotein receptor,Mus musculus,Lsr
54135,R-MMU-8933295,Lsr trimer binds VLDL,LMP005150,lipolysis stimulated lipoprotein receptor,Mus musculus,Lsr
54170,R-MMU-165680,Formation of active mTORC1 complex,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-165692,Phosphorylation of 4E-BP1 by activated mTORC1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-165718,mTORC1 phosphorylation of RPS6KB1 (S6K),LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-377186,Activated Akt1 phosphorylates AKT1S1 (PRAS40),LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-380979,RHEB in mTORC1:RHEB:GTP hydrolyses GTP,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-447074,AMPK phosphorylates Raptor in the mTORC1 complex,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5653957,Rag dimer formation,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5653968,Ragulator:Rag dimers:SLC38A9 bind mTORC1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5653974,Ragulator binds Rag dimers,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672010,Active mTORC1 phosphorylates ULK1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672017,Rheb in the mTORC1 complex hydrolyses GTP,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672817,Active mTORC1 binds the ULK1 complex,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672824,Phosphorylated AKT1S1:mTORC1 binds YWHAB,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672828,mTORC1 phosphorylates AKT1S1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5672843,AKT1S1 (PRAS40) binds mTORC1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5673768,p-AMPK:AMP phosphorylates Raptor in the mTORC1 complex,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-5675790,mTORC1 dissociates from ULK complex,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-8944454,mTORC1 phosphorylates MAF1,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-8944457,MAF1 translocates to the nucleus,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-8952716,SLC38A9 binds Ragulator:Rag dimers,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-8952726,SLC38A9 transports L-Arg from lysosomal lumen to cytosol,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9639286,"RRAGC,D exchanges GTP for GDP",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9640167,"RRAGA,B exchanges GDP for GTP",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9640168,"v-ATPase:Ragulator:RRAGA,B:GTP:RRAGC,D:GDP:SLC38A9:Arginine dissociates yielding v-ATPase:Ragulator:RRAGA,B:GTP:RRAGC,D:GDP and SLC38A9:Arginine",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9640175,"v-ATPase:Ragulator:RagA,B:GDP:RagC,D:GDP binds SLC38A9:Arginine",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9640195,"RRAGA,B hydrolyzes GTP",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9645598,"RRAGC,D hydrolyzes GTP",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9645608,"v-ATPase:Ragulator:RRAGA,B:GTP:RRAGC,D:GDP binds mTORC1",LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54170,R-MMU-9646468,mTORC1 binds RHEB:GTP,LMP004667,Ras-related GTP binding C,Mus musculus,Rragc
54200,R-MMU-176494,SULTs transfer (SO4)2- group to 27HCHOL,LMP002745,"sulfotransferase family, cytosolic, 2B, member 1",Mus musculus,Sult2b1
54200,R-MMU-176517,SULTs transfer (SO4)2- group to PREG,LMP002745,"sulfotransferase family, cytosolic, 2B, member 1",Mus musculus,Sult2b1
54200,R-MMU-176609,cholesterol + PAPS => cholesterol sulfate + PAP,LMP002745,"sulfotransferase family, cytosolic, 2B, member 1",Mus musculus,Sult2b1
54200,R-MMU-176631,dehydroepiandrosterone (DHEA) + PAPS => DHEA sulfate + PAP,LMP002745,"sulfotransferase family, cytosolic, 2B, member 1",Mus musculus,Sult2b1
54218,R-MMU-9603989,"B3GALTs transfer Gal to GlcNAc-β1,3-Gal-R to form Type 1 chain",LMP002772,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4",Mus musculus,B3galt4
54326,R-MMU-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54326,R-MMU-548800,"ELOVL1,2,3,5 elongate AA-CoA and Mal-CoA to 3ODCT-CoA",LMP000121,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",Mus musculus,Elovl2
54397,R-MMU-5690046,PPT2 hydrolyses PALMCoA to PALM,LMP002873,palmitoyl-protein thioesterase 2,Mus musculus,Ppt2
54447,R-MMU-1606583,Neutral ceramidase hydrolyses ceramide into sphingosine and free fatty acid (plasma membrane),LMP006314,N-acylsphingosine amidohydrolase 2,Mus musculus,Asah2
54486,R-MMU-176054,GST dimers conjugate GSH with cytosolic substrates,LMP002797,hematopoietic prostaglandin D synthase,Mus musculus,Hpgds
54486,R-MMU-2161701,PGH2 is isomerised to PGD2 by HPGDS,LMP002797,hematopoietic prostaglandin D synthase,Mus musculus,Hpgds
54613,R-MMU-2046285,The keratan chain can be capped by N-acetylneuraminic acid,LMP006283,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",Mus musculus,St3gal6
54613,R-MMU-4084984,"ST3GAL1-6 transfer Neu5Ac to terminal Gal (alpha-2,3 link)",LMP006283,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",Mus musculus,St3gal6
54613,R-MMU-9605600,"ST3GAL3,4,6 transfer Neu5Ac to Type 2 chain to form Type 2 MSGG",LMP006283,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",Mus musculus,St3gal6
54670,R-MMU-939763,P-type ATPases type IV transport external-facing APLs to internal side of the plasma membrane,LMP001255,"ATPase, class I, type 8B, member 1",Mus musculus,Atp8b1
54670,R-MMU-947591,P-type ATPases type IV transport internal-facing APLs to external side of the plasma membrane,LMP001255,"ATPase, class I, type 8B, member 1",Mus musculus,Atp8b1
55938,R-MMU-5246478,APOM binds retinoids,LMP000945,apolipoprotein M,Mus musculus,Apom
55979,R-MMU-163748,Transcriptional activation of GP-acyl transferase gene by ChREBP:MLX,LMP002753,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)",Mus musculus,Agpat1
55979,R-MMU-75885,1-acyl LPA is acylated to PA by AGPAT (LPAAT),LMP002753,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)",Mus musculus,Agpat1
55981,R-MMU-162821,mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI + dolichol phosphate D-mannose -> mannose (a1-2) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI + dolichol phosphate,LMP005015,"phosphatidylinositol glycan anchor biosynthesis, class B",Mus musculus,Pigb
56050,R-MMU-192178,CYP39A1 7-hydroxylates 24OH-CHOL,LMP002294,"cytochrome P450, family 39, subfamily a, polypeptide 1",Mus musculus,Cyp39a1
56075,R-MMU-2162253,FPP and IPPP are combined into all-E-10PrP2 by PDSS1/2 tetramer,LMP001204,"prenyl (solanesyl) diphosphate synthase, subunit 1",Mus musculus,Pdss1
56077,R-MMU-426240,DAG kinase produces phosphatidic acid from DAG,LMP000009,"diacylglycerol kinase, epsilon",Mus musculus,Dgke
56176,R-MMU-162730,phosphatidylinositol + UDP-N-acetyl-D-glucosamine -> N-acetylglucosaminyl-PI + UDP,LMP006364,"phosphatidylinositol glycan anchor biosynthesis, class P",Mus musculus,Pigp
56187,R-MMU-6801101,RABGGTA binds RABGGTB,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56187,R-MMU-6801109,CHM binds RGGT,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56187,R-MMU-8870461,RABGGTA and RABGGTB bind,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56187,R-MMU-8870465,RGGT binds the RAB-binding subunit,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56187,R-MMU-8870466,RGGT:CHM binds RABs,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56187,R-MMU-8870469,RGGT geranylgeranylates RAB proteins,LMP006518,"Rab geranylgeranyl transferase, a subunit",Mus musculus,Rabggta
56209,R-MMU-6813740,GDE1 hydrolyzes GroPIns,LMP006077,glycerophosphodiester phosphodiesterase 1,Mus musculus,Gde1
56275,R-MMU-8938356,RMB14 binds RUNX2,LMP000732,RNA binding motif protein 14,Mus musculus,Rbm14
56305,R-MMU-1483087,PI is exchanged with PC by PITPNB,LMP003239,"phosphatidylinositol transfer protein, beta",Mus musculus,Pitpnb
56305,R-MMU-1483211,PC:PITPNB is transported from the Golgi membrane to the ER membrane,LMP003239,"phosphatidylinositol transfer protein, beta",Mus musculus,Pitpnb
56305,R-MMU-1483219,PC is exchanged with PI by PITPNB,LMP003239,"phosphatidylinositol transfer protein, beta",Mus musculus,Pitpnb
56305,R-MMU-1483229,PI:PITPNB is transported from the ER membrane to the Golgi membrane,LMP003239,"phosphatidylinositol transfer protein, beta",Mus musculus,Pitpnb
56336,R-MMU-1964501,Addition of galactose to Core 6 glycoprotein,LMP000963,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",Mus musculus,B4galt5
56336,R-MMU-2025723,B4GALTs transfer Gal to the N-glycan precursor,LMP000963,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",Mus musculus,B4galt5
56336,R-MMU-2046265,B4GALTs transfer Gal to the keratan chain,LMP000963,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",Mus musculus,B4galt5
56336,R-MMU-2046298,B4GALTs transfer Gal to a branch of keratan,LMP000963,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",Mus musculus,B4galt5
56336,R-MMU-975919,Addition of galactose by beta 4-galactosyltransferases,LMP000963,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",Mus musculus,B4galt5
56338,R-MMU-1250247,Txnip binds Nlrp3,LMP005918,thioredoxin interacting protein,Mus musculus,Txnip
56338,R-MMU-1250256,Txnip is released from oxidized thioredoxin,LMP005918,thioredoxin interacting protein,Mus musculus,Txnip
56338,R-MMU-1250264,TXNIP binds reduced thioredoxin,LMP005918,thioredoxin interacting protein,Mus musculus,Txnip
56348,R-MMU-193064,Reduction of androstenedione to testosterone,LMP001382,hydroxysteroid (17-beta) dehydrogenase 12,Mus musculus,Hsd17b12
56348,R-MMU-548818,"HSD17B3,12 hydrogenates 3OOD-CoA to 3HODC-CoA",LMP001382,hydroxysteroid (17-beta) dehydrogenase 12,Mus musculus,Hsd17b12
56351,R-MMU-265295,Prostaglandin E synthase isomerizes PGH2 to PGE2,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-3371586,Dissociation of cytosolic HSF1:HSP90 complex,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5082409,Dissociation of HSF1:HSP90 complex in the nucleus,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5324617,HSP90:FKBP4:PTGES3 binds HSF1 trimer,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5324632,Dissociation of cytosolic HSF1:HSP90:HDAC6:PTGES3 upon sensing protein aggregates,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618073,FKBP4 replaces FKBP5 within HSP90:ATP:FKBP5:unfolded protein,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618080,HSP90:ATP:p23:FKBP52:SHR:SH translocates to the nucleus,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618093,ATP hydrolysis by HSP90,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618098,p23 (PTGES3) binds HSP90:ATP:FKBP5:nascent protein,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618099,SH binds SHR within the HSP90 chaperone complex,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-5618110,p23 (PTGES3) binds HSP90:ATP:FKBP4:nascent protein,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-8936849,AHR:2xHSP90:AIP:PTGES3 binds TCDD,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-8937169,AHR:TCDD:2xHSP90AB1:AIP:PTGES3 translocates from cytosol to nucleoplasm,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-8937191,AHR:TCDD:2xHSP90AB1:AIP:PTGES3 dissociates,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
56351,R-MMU-8939203,HSP90-dependent ATP hydrolysis promotes release of ESR:ESTG from chaperone complex,LMP002473,prostaglandin E synthase 3 (cytosolic),Mus musculus,Ptges3
